state	value*	action*
41337 49887.70664355 5
41339 40125.47494939 3
41340 38942.87114449 5
41342 45091.01651882 5
41344 44886.46007743 5
41345 43973.38033504 5
41346 43928.30735608 3
41347 44500.94640590 4
41348 47247.66381020 5
41350 40141.35234797 5
41354 53371.54080210 5
41356 53191.61241498 5
41357 53720.69836737 5
41365 55808.69333239 5
41368 59317.17526982 5
41602 1482.88082838 5
41605 2646.86243656 5
41606 5399.57513636 5
41607 5246.77832683 5
41608 4987.54410616 3
41609 5099.87547117 5
41610 7462.50049665 5
41611 10241.50194098 4
41612 10085.46848025 5
41613 9094.43800995 3
41614 6317.60084706 4
41615 7806.06524910 5
41617 3560.90863755 5
41619 4941.66910691 6
41620 4827.80742830 5
41623 7141.21761639 6
41624 8026.84753123 5
41627 8150.85034085 5
41629 3752.48596061 3
41630 3701.20996923 6
41631 5080.38950288 3
41632 4637.74522876 5
41636 7248.77855470 5
41637 7173.77855472 6
41638 8311.16363680 5
41639 11489.40215614 5
41640 7449.12363200 3
41641 5758.88715196 6
41642 6252.09767991 6
41643 6100.89454943 5
41644 6999.95310126 5
41645 7508.13065798 5
41646 7611.99535968 5
41648 4734.94274307 5
41650 6000.70810617 3
41651 15557.35551084 5
41652 16532.83643066 5
41654 0.00000000 1
41655 7392.86754547 5
41657 3646.43701447 5
41658 0.00000000 1
41661 0.00000000 1
41662 6219.10585257 6
41663 0.00000000 1
41664 0.00000000 1
41666 0.00000000 1
41668 0.00000000 1
41669 0.00000000 1
41670 0.00000000 1
41675 0.00000000 1
41676 0.00000000 1
41677 0.00000000 1
41679 0.00000000 1
41680 0.00000000 1
41681 0.00000000 1
41683 0.00000000 1
41685 0.00000000 1
41691 0.00000000 1
41692 0.00000000 1
41693 0.00000000 1
41695 0.00000000 1
41696 0.00000000 1
41697 0.00000000 1
41698 0.00000000 1
41700 0.00000000 1
41702 0.00000000 1
41703 0.00000000 1
41704 0.00000000 1
41706 0.00000000 1
41707 0.00000000 1
41709 0.00000000 1
41710 0.00000000 1
41712 0.00000000 1
41714 0.00000000 1
41715 0.00000000 1
41716 0.00000000 1
41717 0.00000000 1
41718 0.00000000 1
41719 0.00000000 1
41721 0.00000000 1
41722 0.00000000 1
41723 0.00000000 1
41726 0.00000000 1
41727 0.00000000 1
41728 0.00000000 1
41730 0.00000000 1
41731 0.00000000 1
41733 0.00000000 1
41734 0.00000000 1
41735 0.00000000 1
41738 0.00000000 1
41740 0.00000000 1
41741 0.00000000 1
41742 0.00000000 1
41745 0.00000000 1
41747 0.00000000 1
41752 0.00000000 1
41753 0.00000000 1
41754 0.00000000 1
41755 0.00000000 1
41756 0.00000000 1
41757 0.00000000 1
41759 0.00000000 1
41761 0.00000000 1
41762 0.00000000 1
41764 0.00000000 1
41765 0.00000000 1
41766 0.00000000 1
41768 0.00000000 1
41773 0.00000000 1
41774 0.00000000 1
41775 0.00000000 1
41776 0.00000000 1
41778 0.00000000 1
41782 0.00000000 1
41788 0.00000000 1
41790 0.00000000 1
41793 0.00000000 1
41794 0.00000000 1
41797 25391.73044882 5
41798 9907.88274800 4
41799 9505.63861229 5
41800 0.00000000 1
41802 0.00000000 1
41803 14216.02813520 5
41804 37971.67558529 5
41805 37513.52276333 4
41806 23670.62997477 5
41807 39397.31378181 4
41808 41866.30637905 5
41810 22.31872337 4
41811 13.16042177 4
41812 35039.02754450 5
41814 44975.86949558 5
41815 43993.60957909 5
41816 44859.30379044 5
41817 44063.83047251 5
41819 29240.46182884 6
41822 38317.93376542 5
41824 37109.04679666 3
41825 47881.06965843 3
41826 47582.44066099 3
41827 42944.07458136 5
41829 35141.34785942 5
41832 41875.15321590 5
41833 41814.07317715 5
41835 41719.51232883 6
41836 42023.56010903 6
41840 44287.68517511 3
41843 50573.04293420 5
41847 50142.13915632 5
41848 50100.72743979 5
41853 53353.38828614 5
41862 56650.18927148 5
42095 25947.15551293 7
42107 22200.87348123 5
42111 9294.67438217 6
42112 8702.23367921 6
42113 8594.08361171 3
42114 8921.01925701 4
42116 69.24926290 4
42117 2192.27792335 5
42118 4287.69828221 3
42119 6709.88858405 5
42121 6913.29713917 5
42123 8026.84753123 3
42124 7779.60144680 5
42125 11967.75473786 4
42126 7721.38952636 4
42127 8787.03681503 5
42128 7306.55257593 5
42129 5342.96710095 5
42130 5138.98818898 5
42132 4960.05348482 3
42137 10231.60818515 6
42139 12608.29276853 3
42140 12633.29276792 4
42142 5354.50612094 3
42143 7299.69991508 4
42144 7231.15746556 5
42145 6469.29579626 5
42146 6727.19349853 5
42147 7801.58937240 3
42148 4734.94274307 5
42150 11982.00218163 5
42152 10071.67781792 6
42153 10156.58271732 3
42156 5827.31411661 5
42158 9444.07452707 5
42159 10296.25711082 5
42160 0.00000000 1
42162 8451.31861623 3
42163 8250.89286353 4
42166 13229.50881556 4
42169 0.00000000 1
42173 0.00000000 1
42174 8842.53014927 6
42176 0.00000000 1
42179 0.00000000 1
42180 0.00000000 1
42182 0.00000000 1
42185 0.00000000 1
42187 0.00000000 1
42188 0.00000000 1
42189 0.00000000 1
42191 0.00000000 1
42192 0.00000000 1
42193 0.00000000 1
42195 0.00000000 1
42200 0.00000000 1
42201 0.00000000 1
42202 0.00000000 1
42203 0.00000000 1
42204 0.00000000 1
42205 0.00000000 1
42207 0.00000000 1
42208 0.00000000 1
42214 0.00000000 1
42217 0.00000000 1
42218 0.00000000 1
42221 0.00000000 1
42226 0.00000000 1
42228 0.00000000 1
42229 0.00000000 1
42230 0.00000000 1
42231 0.00000000 1
42233 0.00000000 1
42238 0.00000000 1
42241 0.00000000 1
42242 0.00000000 1
42244 0.00000000 1
42245 0.00000000 1
42247 0.00000000 1
42249 0.00000000 1
42251 0.00000000 1
42253 0.00000000 1
42254 0.00000000 1
42259 0.00000000 1
42261 0.00000000 1
42262 0.00000000 1
42263 0.00000000 1
42264 0.00000000 1
42265 0.00000000 1
42269 0.00000000 1
42271 0.00000000 1
42274 0.00000000 1
42276 0.00000000 1
42277 0.00000000 1
42278 0.00000000 1
42281 0.00000000 1
42282 0.00000000 1
42283 0.00000000 1
42286 22231.84457427 6
42287 7294.35842383 6
42288 0.00000000 1
42290 0.00000000 1
42292 33809.02281616 3
42294 21197.34350730 6
42295 25982.50529112 5
42296 38859.33253979 6
42297 36232.66196499 4
42299 0.00000000 1
42300 0.00000000 1
42302 37708.36833291 5
42303 41028.90434492 6
42304 41399.39686643 5
42305 41520.06883191 5
42307 43146.14068149 5
42311 34173.62703063 5
42312 33172.68096494 5
42314 44018.49325425 4
42315 38686.96925234 5
42316 42298.88038872 3
42320 30281.29963487 4
42321 37871.23647044 5
42324 35545.43712220 5
42325 45904.63364741 4
42326 45594.61938937 3
42329 35308.73374478 3
42330 41962.03801304 5
42331 42041.29433766 5
42333 41713.40731744 3
42334 40424.17039326 3
42335 40401.71804009 4
42336 47578.38068218 5
42337 44138.54719638 3
42338 35327.06374402 4
42342 50541.86321693 5
42343 50573.04293420 5
42344 50379.07885715 5
42346 50899.32184876 5
42350 53792.67980790 5
42353 52229.62331222 6
42357 55935.25707168 5
42614 2542.19098833 5
42615 2700.82089445 5
42617 0.00000000 1
42618 4196.14755446 3
42619 7378.25642081 4
42621 6052.64965309 4
42623 9461.65288686 5
42624 13066.68417851 5
42625 10302.57328060 5
42626 8787.03681503 3
42627 10540.03729386 5
42628 10556.32524418 5
42629 210.81777663 5
42630 2958.47471048 5
42631 5952.02910719 3
42632 6871.28379035 6
42633 4898.11285249 6
42634 6763.52555273 6
42635 6739.16144102 5
42636 10436.21542944 5
42637 10361.21542945 6
42639 10519.67747241 4
42640 5243.57459634 5
42642 5615.18215691 3
42644 7117.83980640 5
42645 6729.44422399 4
42648 9923.13392436 5
42649 9923.13392436 5
42650 11087.33133718 6
42651 11172.07089419 5
42652 15557.35530823 3
42653 8112.74734289 3
42654 7662.11887658 4
42655 8591.30248034 5
42657 9591.82511470 5
42658 8927.23161740 5
42659 9267.09770174 5
42661 6866.91752190 5
42662 14148.12216818 5
42663 13832.62269257 5
42664 18369.80455535 5
42665 13204.50881557 3
42666 0.00000000 1
42667 10139.28686744 5
42668 8271.03572650 3
42669 5040.06530974 5
42670 0.00000000 1
42673 0.00000000 1
42675 11092.65590398 6
42678 16446.22416019 4
42681 0.00000000 1
42683 0.00000000 1
42685 0.00000000 1
42687 0.00000000 1
42689 0.00000000 1
42691 0.00000000 1
42693 0.00000000 1
42694 0.00000000 1
42695 0.00000000 1
42698 0.00000000 1
42700 0.00000000 1
42703 0.00000000 1
42705 0.00000000 1
42707 0.00000000 1
42710 0.00000000 1
42712 0.00000000 1
42713 0.00000000 1
42714 0.00000000 1
42716 0.00000000 1
42717 0.00000000 1
42719 0.00000000 1
42720 0.00000000 1
42723 0.00000000 1
42725 0.00000000 1
42728 0.00000000 1
42730 0.00000000 1
42732 0.00000000 1
42735 0.00000000 1
42736 0.00000000 1
42737 0.00000000 1
42738 0.00000000 1
42741 0.00000000 1
42742 0.00000000 1
42750 0.00000000 1
42752 0.00000000 1
42757 0.00000000 1
42758 0.00000000 1
42759 0.00000000 1
42763 0.00000000 1
42766 0.00000000 1
42769 0.00000000 1
42770 0.00000000 1
42771 0.00000000 1
42775 5761.19676047 4
42776 0.00000000 1
42777 0.00000000 1
42778 0.00000000 1
42779 30014.83866095 5
42782 25835.76662590 5
42783 23108.11469251 5
42784 35355.26143586 5
42785 32652.03788545 5
42786 26213.44071144 6
42787 7721.55807538 4
42788 0.00000000 1
42790 33443.08412660 5
42791 38383.43333589 5
42792 34185.58665648 5
42793 36822.31956293 5
42795 40437.62600648 5
42796 35834.87498935 4
42799 30001.75458814 5
42800 32163.33181475 4
42802 42150.06949929 5
42803 40461.49705720 4
42805 40496.11740623 3
42807 24722.76901473 5
42808 27664.68612908 6
42810 34492.62909526 5
42811 0.00000000 1
42812 33583.86366332 3
42813 44434.47890275 5
42814 44079.05469169 3
42815 39536.07694813 5
42816 39783.23572897 3
42817 31058.45455549 5
42819 38690.76041918 4
42820 38487.35033080 4
42821 38387.35033080 6
42822 36549.03136285 6
42823 38891.21923007 3
42824 41041.95779451 5
42831 47878.84191800 6
42832 47564.25809678 5
42834 48099.29887244 5
42835 47561.96385744 5
42841 48411.15809856 6
42845 52424.69284924 5
43108 27549.63738203 7
43120 23395.65629603 5
43123 12312.80626602 4
43125 9991.28140407 3
43127 10092.73352272 4
43130 3102.27693462 5
43131 6268.65935551 5
43132 8695.48063854 6
43133 7251.80376553 5
43134 7962.08116917 5
43136 10436.21542944 5
43137 14460.44639550 5
43138 12748.10858775 5
43139 11700.94603499 5
43140 7155.50709347 3
43141 13388.98098133 5
43142 7599.97533717 4
43143 7362.33679558 3
43144 4153.91284542 3
43145 7956.76068214 5
43148 8225.14569926 6
43149 8809.64085824 5
43150 13269.25235905 6
43152 13700.62450800 5
43155 7527.11286796 5
43156 9384.60244140 4
43157 9259.39172212 3
43161 12952.82611613 5
43162 12952.82611613 3
43163 14220.30961742 3
43164 13751.05439677 3
43165 12560.36244015 4
43166 10789.88778623 4
43167 10408.75063813 4
43168 10432.86366620 6
43170 12216.01698382 5
43172 11965.90572033 5
43173 9484.58352889 5
43175 17371.08193119 5
43176 17076.83918369 5
43177 19979.83883881 5
43179 0.00000000 1
43180 13274.38965166 5
43181 11181.36018388 3
43182 6660.66440955 5
43185 0.00000000 1
43186 0.00000000 1
43187 11923.04971593 5
43188 13070.97393240 3
43191 19698.14080958 6
43192 0.00000000 1
43194 14461.18478055 5
43195 0.00000000 1
43198 0.00000000 1
43199 0.00000000 1
43200 15282.46053631 6
43201 15286.21325170 5
43202 0.00000000 1
43205 0.00000000 1
43206 0.00000000 1
43207 0.00000000 1
43208 0.00000000 1
43212 0.00000000 1
43214 18864.09352556 6
43219 0.00000000 1
43220 0.00000000 1
43221 0.00000000 1
43224 0.00000000 1
43225 0.00000000 1
43227 0.00000000 1
43232 0.00000000 1
43233 0.00000000 1
43234 0.00000000 1
43237 0.00000000 1
43238 0.00000000 1
43240 0.00000000 1
43245 0.00000000 1
43246 0.00000000 1
43251 0.00000000 1
43253 0.00000000 1
43256 0.00000000 1
43257 0.00000000 1
43258 0.00000000 1
43261 17874.12410312 5
43262 5063.15345711 6
43263 0.00000000 1
43264 0.00000000 1
43265 0.00000000 1
43266 31670.23565805 6
43267 25695.02114558 5
43270 34495.80459609 6
43271 34434.14733081 6
43272 32858.88985447 4
43273 29064.02106325 4
43274 21958.56931753 5
43275 6461.24024458 5
43276 0.00000000 1
43277 28977.16998895 5
43278 35036.07107759 6
43280 32595.92005051 5
43283 37525.50184408 5
43287 28295.80431625 5
43288 28260.91956454 6
43289 38904.86047717 6
43290 38979.86047715 5
43291 37811.19296296 5
43292 37895.87424402 5
43293 36700.65606824 5
43294 20231.20405192 4
43295 24001.77480674 5
43298 30685.55183408 5
43300 36662.31880000 6
43301 41698.86322388 6
43303 35245.66295598 4
43305 26730.20738959 5
43308 34750.48782151 5
43309 34850.49589722 6
43312 36097.18043811 4
43318 38545.86499537 5
43319 45203.91944722 4
43323 45041.60562899 5
43324 45155.88857529 5
43326 30241.97427843 5
43328 44332.04795581 5
43330 47735.92867249 5
43338 51078.04581751 5
43444 94561.25000000 7
43457 99775.00000000 7
43470 0.00000000 1
43627 4054.90551353 5
43628 4264.39959002 4
43633 24653.32241687 5
43634 6861.06605061 3
43636 5566.86467643 5
43637 15441.89983227 4
43638 12344.57414035 4
43639 11625.97628454 6
43640 13109.73934569 5
43642 534.19645294 5
43643 4671.30538087 5
43644 5115.86317471 3
43645 8510.91478425 5
43646 6192.13008147 4
43647 9399.91222819 5
43648 8383.40142207 3
43649 13189.83586416 4
43650 13402.40597226 4
43651 11970.95650967 4
43652 13700.62450800 5
43653 9791.53782200 3
43654 7513.92951884 5
43656 10040.02134542 3
43657 6075.53622225 3
43658 6802.47550765 3
43659 3783.82686766 5
43662 11234.23497222 3
43666 12605.72880994 6
43668 10301.89779849 4
43669 11833.52170547 5
43670 12329.50989542 3
43671 8884.64157131 5
43674 9007.69441533 3
43675 16196.24478209 6
43677 16970.87421051 4
43678 15613.86656869 5
43679 13758.99249000 4
43682 10605.18448971 5
43683 13986.52735602 5
43684 13400.67907976 6
43685 13919.47543562 5
43686 12532.10117186 5
43687 12018.04208745 3
43689 20322.39302617 5
43690 21709.51567276 5
43691 20176.66613198 3
43692 16474.42801493 5
43693 15333.69845684 5
43695 8469.81951133 6
43697 6465.60390834 5
43698 16014.57220986 5
43700 15382.46053629 4
43701 14348.25805099 5
43703 23701.63581368 5
43704 22963.96570732 5
43706 17535.57274168 5
43707 17970.53306728 6
43708 6275.52680090 5
43711 0.00000000 1
43712 0.00000000 1
43713 18939.09352554 5
43714 17820.35108781 5
43717 24525.69887090 6
43718 0.00000000 1
43720 21168.81512591 5
43722 8497.27697531 5
43725 0.00000000 1
43726 20923.32807635 3
43727 22386.54122620 5
43728 17596.85876160 5
43731 25976.11791885 5
43732 0.00000000 1
43733 24767.35941929 5
43734 16561.01543762 6
43735 11128.27986788 5
43736 2350.23467661 6
43737 2619.06487063 5
43740 24693.44195143 6
43741 21419.34445998 5
43743 29330.04391826 5
43744 29255.04391828 6
43745 0.00000000 1
43746 28046.58488273 5
43747 20672.65654810 6
43748 14233.84665833 5
43749 3517.66414093 6
43750 3599.35331238 3
43751 0.00000000 1
43753 28467.73634348 4
43754 25368.67553804 5
43757 32403.83305956 5
43759 30428.31940838 5
43760 24940.28245379 4
43761 24915.28245379 3
43762 4766.42918997 3
43763 0.00000000 1
43764 24423.80512484 5
43765 31515.36807226 5
43766 30542.47672360 5
43767 30165.93255954 5
43768 28649.53492291 4
43769 23263.65343438 3
43770 34987.03579044 5
43774 24201.10543731 5
43775 24187.68064130 4
43777 36401.48164119 5
43778 35080.95425882 5
43779 34292.96343740 5
43780 32758.58400639 5
43782 20157.38012353 6
43785 26401.38705116 5
43787 31861.42980900 6
43788 38461.14728584 5
43789 38497.23533777 4
43790 39107.43709896 4
43791 36848.83939204 4
43792 22291.77447685 5
43793 36886.72616904 4
43795 24228.96891071 3
43796 31123.65576837 3
43798 14009.26239317 3
43799 32706.23459267 5
43801 40540.04743376 5
43803 36280.69224077 3
43804 36305.69224077 4
43805 34786.69331727 5
43806 35001.89357435 4
43808 34754.05147878 4
43809 32511.90171190 5
43810 42514.06852648 5
43811 42841.12284777 5
43812 38063.55881953 3
43814 25023.69649172 6
43815 39891.51999427 4
43817 44841.68207424 5
43818 45205.46069971 3
43820 44650.73728020 5
43821 45236.63654515 5
43832 48671.14374437 5
43918 84902.77812500 7
43931 89608.18750000 7
44139 11422.67880028 3
44141 6093.45977714 5
44142 6326.86864902 3
44144 8885.69412438 5
44145 8570.22013193 6
44146 11273.82688446 3
44147 9423.66025944 5
44148 9243.15130688 5
44149 11944.76492719 3
44151 17696.52084184 4
44152 15576.22801217 5
44153 14912.53168787 5
44154 15389.03815399 5
44156 1090.03590609 3
44157 7430.87483366 4
44158 10392.78476796 6
44159 9194.80253770 6
44160 11568.07573662 3
44161 11903.28726564 5
44162 11043.78116357 6
44163 16323.28828925 4
44164 15077.54117624 3
44165 15102.54117624 4
44166 17131.65505847 6
44167 10259.89038795 5
44168 9992.14395768 4
44169 12100.26323070 5
44170 8478.59001860 4
44171 5507.62376747 5
44172 9269.52306628 4
44175 14446.54089409 4
44177 17166.77661068 6
44178 15836.48407668 5
44181 13456.84778807 3
44182 13099.48449247 5
44183 15093.11858441 5
44184 11788.00283149 5
44188 3192.98416060 5
44189 19575.58205862 4
44190 19550.58152281 3
44191 18802.59801244 5
44192 16474.42801493 5
44195 15461.82700917 4
44196 8544.81951131 3
44197 16899.91527679 6
44198 15055.41693112 5
44199 16277.88838859 5
44202 22364.91613871 5
44203 22779.27017205 4
44204 22779.27012977 4
44205 19807.11793118 5
44206 17765.43434741 5
44207 17765.43434741 5
44208 19047.66196727 6
44209 10344.64359728 4
44210 9201.96784564 3
44211 20200.47476332 5
44212 19593.07179719 5
44213 16248.34740746 5
44216 25347.00829488 5
44217 25727.80821351 5
44219 19485.56517996 5
44220 21380.34152094 3
44222 11721.20784905 6
44223 1457.72157945 3
44224 11928.40822901 5
44225 22006.36008235 5
44227 19948.57644426 5
44230 27543.67271369 5
44231 26001.12671839 4
44232 23237.00578522 5
44233 24952.54904360 5
44234 19046.57282834 6
44236 13965.62104443 5
44238 15725.68793425 5
44239 25723.89765514 5
44240 23773.86312979 5
44243 29609.44678057 5
44244 29681.40423402 6
44246 26915.91627801 4
44248 22980.20397340 4
44249 4005.20252032 3
44250 29877.85097644 5
44251 19946.11812891 5
44252 29238.56837873 5
44253 27335.37220009 5
44254 24624.88206027 5
44255 12753.15277045 5
44256 20425.55349839 4
44257 32591.20960328 5
44258 31169.88833461 3
44260 20069.25976846 5
44261 25461.70762694 6
44263 33426.30080527 4
44264 33257.55987124 5
44265 31745.23486465 5
44267 28649.47207139 5
44269 16325.08573203 6
44270 34356.02331590 3
44272 22047.30034980 5
44273 29046.81227021 6
44274 29094.12052299 5
44275 35104.78788293 6
44277 35573.70042826 3
44278 34499.82211438 3
44279 17939.90436073 5
44280 32973.95618010 5
44281 15924.52822984 3
44282 20488.57076467 3
44283 26900.90471736 4
44285 14623.94688984 5
44286 29062.22580983 6
44287 32940.48232592 3
44288 36923.60251068 5
44290 32593.20856227 3
44291 32641.95854972 4
44292 30694.16807709 5
44295 30941.79016440 5
44296 28307.18411339 4
44298 40633.83955691 5
44299 35182.96015813 5
44302 34991.78951361 6
44304 41750.21945946 5
44305 42428.20571247 5
44306 42428.59458364 4
44307 41528.67935005 5
44308 42211.01309264 5
44310 42564.15989069 3
44316 39868.50079933 5
44319 44578.43136964 5
44325 48499.14352663 5
44405 80432.63921875 7
44622 29236.46040213 7
44647 25977.18149145 5
44649 7979.45683608 3
44650 17383.70171985 5
44651 17696.52077076 4
44652 14788.80941840 3
44653 14648.60832356 4
44654 14420.72417690 4
44655 8966.42669542 6
44657 5944.36613091 5
44659 10467.78476794 5
44660 14038.43966339 4
44661 12380.78047315 5
44662 11602.16535528 3
44663 15101.29080118 5
44664 10526.82096992 3
44665 18386.88899402 5
44666 17206.65505846 5
44667 17800.37333718 4
44668 17481.88616833 5
44670 1970.69966306 4
44671 10224.54081307 6
44672 10762.22104820 4
44673 5317.83916173 3
44674 14892.24109188 6
44675 14652.71516167 5
44676 14274.42328653 3
44677 19343.87480188 5
44678 18361.88717864 5
44679 15406.63971376 4
44680 14427.64272519 3
44681 12889.38529178 4
44683 15361.25364766 3
44684 11312.90522861 5
44685 7235.45431760 4
44686 14002.94182457 6
44687 6752.94459031 5
44689 17808.16278296 3
44692 18733.10520397 6
44693 18833.10514390 4
44694 14972.34105757 3
44695 16294.38800401 6
44696 16529.83766414 3
44697 18534.78115956 3
44698 14560.33339613 4
44699 9692.83504055 6
44702 4972.83645179 5
44703 21214.05637843 5
44705 20912.87296098 5
44707 12436.54238917 5
44708 18606.79292019 5
44709 18999.43277410 5
44710 20113.18542201 6
44711 20534.86003278 4
44712 18063.98181527 5
44715 0.00000000 1
44716 7333.44884657 5
44717 24519.44621655 3
44719 23157.00047265 5
44721 15840.97999807 3
44722 22327.55963902 5
44723 22704.06330150 5
44724 22386.22538251 5
44725 23664.58558351 4
44726 21751.88403042 5
44727 16817.55512122 3
44728 6712.10019355 6
44729 14802.79098251 4
44730 10296.86027788 5
44733 25011.76813007 5
44734 19508.26440714 3
44735 2752.51967295 3
44736 26002.03401480 6
44737 26354.93418602 5
